len,perplexity,z_natural,is_high,complexity_mean,low_complexity_frac,distinct_3mer_frac,repetitiveness,commec_status,max_window_z,min_window_z,argmax_window_pos,pdb,replicate,prefix_frac,kind,is_full_adversary
129,13.89221824957848,1.1973676301996483,False,0.862274511038736,0.0,1.0,0.0,skipped,3.132688923990781,-0.9148158297428163,42,2LYZ,0,0.25,stitch_025pct_native_prefix,False
129,7.704243455899516,-0.406585341700676,False,0.8516291538783096,0.0,1.0,0.0,skipped,1.93681065830037,-1.2800150220049737,52,2LYZ,0,0.4,stitch_040pct_native_prefix,False
129,5.51314764803215,-0.9745279642752201,False,0.8522162834686712,0.0,1.0,0.0,skipped,1.7938508302346472,-1.4704230855034823,94,2LYZ,0,0.5,stitch_050pct_native_prefix,False
129,4.766811018860173,-1.1679820254684385,False,0.8525658363119913,0.0,1.0,0.0,skipped,1.8780793766195658,-1.4868867953845308,94,2LYZ,0,0.6,stitch_060pct_native_prefix,False
129,4.344440074937921,-1.2774626153765407,False,0.848871243398708,0.0,1.0,0.0,skipped,1.676629824546616,-1.4981848048275435,95,2LYZ,0,0.75,stitch_075pct_native_prefix,False
129,3.365137485875112,-1.5313025792564046,False,0.8446339552631148,0.0,1.0,0.0,skipped,-0.6962525426365249,-1.5008060047862248,99,2LYZ,0,0.9,stitch_090pct_native_prefix,False
129,3.311659905488275,-1.5451642265402825,False,0.8491165225991413,0.0,1.0,0.0,skipped,-0.7675545161323777,-1.507129073866417,99,2LYZ,0,1.0,stitch_100pct_native_prefix,False
129,20.252262907755732,2.8459219425609006,True,0.8248045998880488,0.0,0.9763779527559056,0.0,skipped,2.6488202426054794,1.2773589724030585,33,2LYZ,1,0.0,stitch_000pct_native_prefix,True
129,18.276466172825668,2.3337858801937323,True,0.8386095571928402,0.0,0.9763779527559056,0.0,skipped,4.303070969859558,0.4544004759850376,28,2LYZ,1,0.1,stitch_010pct_native_prefix,False
129,11.170481751527353,0.4918803762376417,False,0.8495001935537,0.0,0.984251968503937,0.0,skipped,2.0621414560128852,-1.1839145904691433,34,2LYZ,1,0.25,stitch_025pct_native_prefix,False
129,7.269903993029643,-0.5191682295617198,False,0.8475251688468711,0.0,0.9921259842519685,0.0,skipped,1.2921663816016644,-1.2997305958359038,99,2LYZ,1,0.4,stitch_040pct_native_prefix,False
129,5.574840009923906,-0.9585370059246929,False,0.8530409898060742,0.0,0.9921259842519685,0.0,skipped,1.3170721125433338,-1.4786742263960204,99,2LYZ,1,0.5,stitch_050pct_native_prefix,False
129,5.218809396703066,-1.0508218615040008,False,0.8498890921151011,0.0,0.9921259842519685,0.0,skipped,1.3196607617251246,-1.4940643422940723,99,2LYZ,1,0.6,stitch_060pct_native_prefix,False
129,4.189416852889901,-1.3176453837309758,False,0.8435852967331545,0.0,0.9921259842519685,0.0,skipped,1.0635246636996347,-1.496939116980915,99,2LYZ,1,0.75,stitch_075pct_native_prefix,False
129,3.697771582673841,-1.4450822138048993,False,0.8416230631296882,0.0,1.0,0.0,skipped,-0.16904772318976774,-1.4950675117522025,99,2LYZ,1,0.9,stitch_090pct_native_prefix,False
129,3.311659905488275,-1.5451642265402825,False,0.8491165225991413,0.0,1.0,0.0,skipped,-0.7675545161323777,-1.507129073866417,99,2LYZ,1,1.0,stitch_100pct_native_prefix,False
129,18.1230434936375,2.294017980283709,True,0.8466781758470064,0.0,0.984251968503937,0.0,skipped,2.740155654489038,0.4133201279987252,9,2LYZ,2,0.0,stitch_000pct_native_prefix,True
129,18.297074291896646,2.3391276042522944,True,0.8400248276217399,0.0,0.984251968503937,0.0,skipped,3.3287403718523727,0.5523870283553288,11,2LYZ,2,0.1,stitch_010pct_native_prefix,False
129,15.172368063021372,1.5291886485798176,True,0.8349995650634033,0.0,0.984251968503937,0.0,skipped,2.24432674463317,-0.10264561105477502,61,2LYZ,2,0.25,stitch_025pct_native_prefix,False
129,9.97488860896596,0.18197685559726914,False,0.8419572110662246,0.0,0.984251968503937,0.0,skipped,3.0749318855184136,-1.2045319567952613,73,2LYZ,2,0.4,stitch_040pct_native_prefix,False
129,7.691667315779989,-0.4098451379979002,False,0.8462987728447046,0.0,0.984251968503937,0.0,skipped,2.981853386604711,-1.462523157695737,86,2LYZ,2,0.5,stitch_050pct_native_prefix,False
129,6.32336402831074,-0.7645159628757217,False,0.8426563167528647,0.0,0.9763779527559056,0.0,skipped,3.2446862654690896,-1.4973642654360877,85,2LYZ,2,0.6,stitch_060pct_native_prefix,False
129,4.658589738681221,-1.196033504304972,False,0.8441356944088564,0.0,0.984251968503937,0.0,skipped,2.4229333090051077,-1.4973294836528495,98,2LYZ,2,0.75,stitch_075pct_native_prefix,False
129,3.734062844900335,-1.4356753432465934,False,0.8428127272171949,0.0,0.9921259842519685,0.0,skipped,-0.08805217718772279,-1.4976928644866998,99,2LYZ,2,0.9,stitch_090pct_native_prefix,False
129,3.311659905488275,-1.5451642265402825,False,0.8491165225991413,0.0,1.0,0.0,skipped,-0.7675545161323777,-1.507129073866417,99,2LYZ,2,1.0,stitch_100pct_native_prefix,False
153,6.4790522691533345,-0.7241608184358155,False,0.8173218568331178,0.0,0.9801324503311258,0.0,skipped,0.04599103623681953,-1.1222138856319481,102,1MBO,-1,1.0,native,False
153,21.60839781995361,3.1974386657607945,True,0.8163694944801031,0.0,1.0,0.0,skipped,3.4225973385708417,1.6919587450382108,25,1MBO,0,0.0,stitch_000pct_native_prefix,True
153,19.45813304612282,2.640079644537638,True,0.8196065483814303,0.0,0.9933774834437086,0.0,skipped,3.4093981575577716,0.1699274832513294,31,1MBO,0,0.1,stitch_010pct_native_prefix,False
153,16.945141233912167,1.9887000219713256,True,0.8224295545306274,0.0,0.9933774834437086,0.0,skipped,3.4272232241194946,-0.42974580070972407,46,1MBO,0,0.25,stitch_025pct_native_prefix,False
153,14.690380251995123,1.4042550786006713,False,0.8243570171378177,0.0,0.9867549668874173,0.0,skipped,3.584152344907911,-0.7094525533458113,57,1MBO,0,0.4,stitch_040pct_native_prefix,False
153,10.891508927156368,0.4195692719347686,False,0.8181236572301015,0.0,0.9801324503311258,0.0,skipped,3.162273408182545,-1.0276520781586813,117,1MBO,0,0.5,stitch_050pct_native_prefix,False
153,9.96216980660855,0.1786800805585246,False,0.8282318368291922,0.0,0.9801324503311258,0.0,skipped,3.2607079147040308,-1.0927702455100692,122,1MBO,0,0.6,stitch_060pct_native_prefix,False
153,9.015898563842914,-0.06659799872650532,False,0.8283859347955342,0.0,0.9801324503311258,0.0,skipped,3.369619764706364,-1.0787697821096975,122,1MBO,0,0.75,stitch_075pct_native_prefix,False
153,8.067114750683956,-0.31252734840028884,False,0.8195767172638424,0.0,0.9801324503311258,0.0,skipped,1.3838647858762156,-1.0926281346975877,123,1MBO,0,0.9,stitch_090pct_native_prefix,False
153,6.4790522691533345,-0.7241608184358155,False,0.8173218568331178,0.0,0.9801324503311258,0.0,skipped,0.04599103623681953,-1.1222138856319481,102,1MBO,0,1.0,stitch_100pct_native_prefix,False
153,19.86070954774265,2.744429419337943,True,0.8489445496404423,0.0,0.9801324503311258,0.0,skipped,2.970674069579779,1.186063814119993,112,1MBO,1,0.0,stitch_000pct_native_prefix,True
153,19.91097013477901,2.7574572063982217,True,0.8420691953462242,0.0,0.9801324503311258,0.0,skipped,2.944025726883934,1.0967921799708404,112,1MBO,1,0.1,stitch_010pct_native_prefix,False
153,16.710925666560964,1.927990214991822,True,0.847431134785382,0.0,0.9867549668874173,0.0,skipped,4.495036517041302,-0.1216502819701226,103,1MBO,1,0.25,stitch_025pct_native_prefix,False
153,17.622138487679905,2.1641809819549285,True,0.8436131339050158,0.0,0.9801324503311258,0.0,skipped,4.446112176405997,-0.2521866549902879,103,1MBO,1,0.4,stitch_040pct_native_prefix,False
153,13.395671539031001,1.0686603231040341,False,0.8403391556696739,0.0,0.9801324503311258,0.0,skipped,4.593200357655299,-0.8471924485339468,103,1MBO,1,0.5,stitch_050pct_native_prefix,False
153,16.034606796383084,1.7526850953132171,True,0.8319503865203957,0.0,0.9867549668874173,0.0,skipped,4.529732484442568,-0.440141666697588,103,1MBO,1,0.6,stitch_060pct_native_prefix,False
153,8.960597185594628,-0.08093238323016079,False,0.827280167062321,0.0,0.9867549668874173,0.0,skipped,3.9722231393440826,-1.0946130367829703,115,1MBO,1,0.75,stitch_075pct_native_prefix,False
153,7.424993175919139,-0.47896836383839686,False,0.8182671259697057,0.0,0.9801324503311258,0.0,skipped,0.7512427503105717,-1.1047307884156763,115,1MBO,1,0.9,stitch_090pct_native_prefix,False
153,6.4790522691533345,-0.7241608184358155,False,0.8173218568331178,0.0,0.9801324503311258,0.0,skipped,0.04599103623681953,-1.1222138856319481,102,1MBO,1,1.0,stitch_100pct_native_prefix,False
153,21.531438662834216,3.177490480305565,True,0.8420997190499555,0.0,0.9933774834437086,0.0,skipped,3.763235766683168,1.3346692297288505,81,1MBO,2,0.0,stitch_000pct_native_prefix,True
153,20.647706181262155,2.948422750160591,True,0.836076583333446,0.0,0.9867549668874173,0.0,skipped,3.6313609313260904,1.4579184108567174,83,1MBO,2,0.1,stitch_010pct_native_prefix,False
153,20.77602332109074,2.9816831729380153,True,0.8379607209763384,0.0,0.9867549668874173,0.0,skipped,3.770222212304026,1.4377294964071226,83,1MBO,2,0.25,stitch_025pct_native_prefix,False
153,17.48719939053721,2.1292041158389474,True,0.8342726949888664,0.0,0.9867549668874173,0.0,skipped,4.355072719556108,-0.05112760386740123,83,1MBO,2,0.4,stitch_040pct_native_prefix,False
153,11.09379571089744,0.4720029838964087,False,0.8385785922893921,0.0,0.9867549668874173,0.0,skipped,3.497754554979714,-1.0050295908421247,115,1MBO,2,0.5,stitch_050pct_native_prefix,False
153,10.147846145190925,0.22680828485971086,False,0.8271999177640083,0.0,0.9801324503311258,0.0,skipped,3.436077686376745,-1.0665308141702015,115,1MBO,2,0.6,stitch_060pct_native_prefix,False
153,8.798005990751843,-0.12307680670766191,False,0.8170811089381796,0.0,0.9801324503311258,0.0,skipped,3.4322300692819563,-1.0990584683935563,115,1MBO,2,0.75,stitch_075pct_native_prefix,False
153,7.403156749971321,-0.4846284709756242,False,0.8147829235431571,0.0,0.9801324503311258,0.0,skipped,1.0106779660575222,-1.1064690209764203,115,1MBO,2,0.9,stitch_090pct_native_prefix,False
153,6.4790522691533345,-0.7241608184358155,False,0.8173218568331178,0.0,0.9801324503311258,0.0,skipped,0.04599103623681953,-1.1222138856319481,102,1MBO,2,1.0,stitch_100pct_native_prefix,False
54,4.3392923182787975,-1.2787969387807756,False,0.7895157010029835,0.0,0.9807692307692307,0.0,skipped,-0.6689576360104805,-1.09015554981846,11,1ENH,-1,1.0,native,False
54,14.460922684370367,1.3447785681448272,False,0.8146265801314216,0.0,1.0,0.0,skipped,2.6806342477128453,0.7460084187516889,15,1ENH,0,0.0,stitch_000pct_native_prefix,True
54,14.460922684370367,1.3447785681448272,False,0.8146265801314216,0.0,1.0,0.0,skipped,2.6806342477128453,0.7460084187516889,15,1ENH,0,0.1,stitch_010pct_native_prefix,False
54,11.951685026334367,0.6943720404837426,False,0.8016524896360202,0.0,1.0,0.0,skipped,2.8003790941754447,0.03144163965506709,14,1ENH,0,0.25,stitch_025pct_native_prefix,False
54,9.453345223472043,0.04679028955106546,False,0.8109961120240715,0.0,1.0,0.0,skipped,1.1929796067982164,-0.5710574025477215,14,1ENH,0,0.4,stitch_040pct_native_prefix,False
54,8.94825094549442,-0.08413258833131133,False,0.8041009843277492,0.0,1.0,0.0,skipped,0.9074402939535101,-0.7003109547921073,14,1ENH,0,0.5,stitch_050pct_native_prefix,False
54,8.55979530815699,-0.1848221668659988,False,0.7868021970005473,0.0,1.0,0.0,skipped,0.8293024378310302,-0.7620017531196877,14,1ENH,0,0.6,stitch_060pct_native_prefix,False
54,6.456819089852746,-0.729923765959519,False,0.7946565627320272,0.0,0.9807692307692307,0.0,skipped,-0.21424128676699158,-0.8696804537653904,14,1ENH,0,0.75,stitch_075pct_native_prefix,False
54,4.956423553713499,-1.118833540070887,False,0.7924942143161269,0.0,0.9807692307692307,0.0,skipped,-0.6908950547016113,-1.0270022542799075,11,1ENH,0,0.9,stitch_090pct_native_prefix,False
54,4.3392923182787975,-1.2787969387807756,False,0.7895157010029835,0.0,0.9807692307692307,0.0,skipped,-0.6689576360104805,-1.09015554981846,11,1ENH,0,1.0,stitch_100pct_native_prefix,False
54,14.727694233611542,1.4139270429674666,False,0.8051821585356994,0.0,1.0,0.0,skipped,2.413310213078619,0.2275872241674313,3,1ENH,1,0.0,stitch_000pct_native_prefix,True
54,12.634393704959125,0.8713334293925828,False,0.8051821585356994,0.0,1.0,0.0,skipped,2.4184594007815505,0.08913268632935373,4,1ENH,1,0.1,stitch_010pct_native_prefix,False
54,9.136085570165898,-0.03544494584521798,False,0.7977358752528413,0.0,1.0,0.0,skipped,0.900905394740808,-0.20873642191164618,15,1ENH,1,0.25,stitch_025pct_native_prefix,False
54,7.909361036683382,-0.35341787346480663,False,0.8273567982812376,0.0,1.0,0.0,skipped,0.32474422762315014,-0.5874198773930536,18,1ENH,1,0.4,stitch_040pct_native_prefix,False
54,6.887275057112966,-0.6183474989287393,False,0.8273567982812376,0.0,1.0,0.0,skipped,0.0406931442675996,-0.8845389102223127,24,1ENH,1,0.5,stitch_050pct_native_prefix,False
54,6.549638488814407,-0.705864529169053,False,0.8143827077858363,0.0,0.9807692307692307,0.0,skipped,-0.09518158072567762,-0.9247371862533809,24,1ENH,1,0.6,stitch_060pct_native_prefix,False
54,5.977586908649476,-0.8541430633710815,False,0.792759223626834,0.0,0.9807692307692307,0.0,skipped,-0.41361523087671526,-0.921594875663274,24,1ENH,1,0.75,stitch_075pct_native_prefix,False
54,4.982159402508522,-1.112162683686449,False,0.7972269935965488,0.0,0.9807692307692307,0.0,skipped,-0.7334139838800788,-1.012654097170051,11,1ENH,1,0.9,stitch_090pct_native_prefix,False
54,4.3392923182787975,-1.2787969387807756,False,0.7895157010029835,0.0,0.9807692307692307,0.0,skipped,-0.6689576360104805,-1.09015554981846,11,1ENH,1,1.0,stitch_100pct_native_prefix,False
54,13.929615274480875,1.2070611197875019,False,0.8488583462674474,0.0,1.0,0.0,skipped,2.1702798897913174,-0.022042011899587866,0,1ENH,2,0.0,stitch_000pct_native_prefix,True
54,12.449530597346177,0.8234160184888726,False,0.8403308887766391,0.0,1.0,0.0,skipped,1.3534500334806083,-0.04923919163992553,0,1ENH,2,0.1,stitch_010pct_native_prefix,False
54,8.912516930988982,-0.09339501758724096,False,0.8337219073561456,0.0,1.0,0.0,skipped,0.908310740210789,-0.27906562633148463,14,1ENH,2,0.25,stitch_025pct_native_prefix,False
54,7.929526641694473,-0.3481908511891589,False,0.8095279923326216,0.0,1.0,0.0,skipped,0.4521269449244122,-0.5505555544649444,18,1ENH,2,0.4,stitch_040pct_native_prefix,False
54,7.595341128631608,-0.4348133512340461,False,0.8018166997390564,0.0,1.0,0.0,skipped,0.2763235794007417,-0.697985863057931,18,1ENH,2,0.5,stitch_050pct_native_prefix,False
54,7.595341128631608,-0.4348133512340461,False,0.8018166997390564,0.0,1.0,0.0,skipped,0.2763235794007417,-0.697985863057931,18,1ENH,2,0.6,stitch_060pct_native_prefix,False
54,5.703959727520358,-0.9250685511111221,False,0.7903318659002266,0.0,0.9807692307692307,0.0,skipped,-0.4962258389412141,-0.8893496922997114,18,1ENH,2,0.75,stitch_075pct_native_prefix,False
54,4.493501628440597,-1.23882514032074,False,0.7899237834516051,0.0,0.9807692307692307,0.0,skipped,-0.6621824852612632,-1.0704230133969133,11,1ENH,2,0.9,stitch_090pct_native_prefix,False
54,4.3392923182787975,-1.2787969387807756,False,0.7895157010029835,0.0,0.9807692307692307,0.0,skipped,-0.6689576360104805,-1.09015554981846,11,1ENH,2,1.0,stitch_100pct_native_prefix,False
56,7.174119042686103,-0.5439961516023499,False,0.771821085252066,0.0,1.0,0.0,skipped,0.1789719843802137,-0.4999439412347559,13,1PGA,-1,1.0,native,False
56,21.67649379590438,3.2150894718229437,True,0.8470575458134442,0.0,1.0,0.0,skipped,3.575007571441922,2.1630946905224713,18,1PGA,0,0.0,stitch_000pct_native_prefix,True
56,21.052197907319997,3.0532689603911662,True,0.844991301771584,0.0,1.0,0.0,skipped,3.9949224770403995,1.7793332954911014,17,1PGA,0,0.1,stitch_010pct_native_prefix,False
56,20.30079948896424,2.858502858978788,True,0.8509368027780446,0.0,1.0,0.0,skipped,4.501406509071857,1.6389650301869343,13,1PGA,0,0.25,stitch_025pct_native_prefix,False
56,18.940619627840977,2.5059376654689167,True,0.8385393385268832,0.0,1.0,0.0,skipped,4.038318030727089,1.2570718077160303,17,1PGA,0,0.4,stitch_040pct_native_prefix,False
56,13.834182346765742,1.1823244437134173,False,0.7966676003625391,0.0,1.0,0.0,skipped,2.4857190847588724,-0.2000879344038438,26,1PGA,0,0.5,stitch_050pct_native_prefix,False
56,11.146885460411104,0.48576410354364274,False,0.8117946827700355,0.0,1.0,0.0,skipped,1.5352735264197865,-0.46649798892376876,26,1PGA,0,0.6,stitch_060pct_native_prefix,False
56,10.875958263261001,0.415538464699504,False,0.8045628286235249,0.0,1.0,0.0,skipped,1.2411579991637536,-0.3747841769015675,26,1PGA,0,0.75,stitch_075pct_native_prefix,False
56,7.604724891983881,-0.432381034423082,False,0.771821085252066,0.0,1.0,0.0,skipped,0.20647980661525084,-0.5179925462911806,13,1PGA,0,0.9,stitch_090pct_native_prefix,False
56,7.174119042686103,-0.5439961516023499,False,0.771821085252066,0.0,1.0,0.0,skipped,0.1789719843802137,-0.4999439412347559,13,1PGA,0,1.0,stitch_100pct_native_prefix,False
56,19.272768423631444,2.592032238553707,True,0.8445609612317796,0.0,1.0,0.0,skipped,2.612638638854451,1.637079783865351,7,1PGA,1,0.0,stitch_000pct_native_prefix,True
56,19.369295028464876,2.617052401022401,True,0.8384787458935341,0.0,1.0,0.0,skipped,2.781310589670214,1.5508315548238905,8,1PGA,1,0.1,stitch_010pct_native_prefix,False
56,16.745858202751712,1.9370448971951821,True,0.840175242028939,0.0,1.0,0.0,skipped,2.707608068028053,0.8097333547188347,15,1PGA,1,0.25,stitch_025pct_native_prefix,False
56,13.732579712135111,1.1559885497897424,False,0.7998834832126647,0.0,1.0,0.0,skipped,2.146099995794865,-0.02925829302838403,25,1PGA,1,0.4,stitch_040pct_native_prefix,False
56,13.732579712135111,1.1559885497897424,False,0.7998834832126647,0.0,1.0,0.0,skipped,2.146099995794865,-0.02925829302838403,25,1PGA,1,0.5,stitch_050pct_native_prefix,False
56,10.395914075091708,0.2911086911580635,False,0.7854197749196432,0.0,1.0,0.0,skipped,0.8854255275114093,-0.34079902014854063,26,1PGA,1,0.6,stitch_060pct_native_prefix,False
56,10.120636405370803,0.21975538879851458,False,0.7598449555155106,0.0,1.0,0.0,skipped,0.6634040017041879,-0.2629538807797155,26,1PGA,1,0.75,stitch_075pct_native_prefix,False
56,9.578571125116223,0.07924944845168928,False,0.7770382819648671,0.0,1.0,0.0,skipped,0.5238284269073284,-0.3254115352378933,26,1PGA,1,0.9,stitch_090pct_native_prefix,False
56,7.174119042686103,-0.5439961516023499,False,0.771821085252066,0.0,1.0,0.0,skipped,0.1789719843802137,-0.4999439412347559,13,1PGA,1,1.0,stitch_100pct_native_prefix,False
56,11.555261209243636,0.5916170712482073,False,0.8038792569646003,0.0,1.0,0.0,skipped,1.2079197067158092,0.3195068505290486,15,1PGA,2,0.0,stitch_000pct_native_prefix,True
56,10.14474679696294,0.22600491882041965,False,0.8053023244364355,0.0,1.0,0.0,skipped,0.977262910278636,-0.0750907499822495,15,1PGA,2,0.1,stitch_010pct_native_prefix,False
56,10.087078034077066,0.2110568967775538,False,0.8047958621981953,0.0,1.0,0.0,skipped,1.1062595092573437,-0.11576055531274825,14,1PGA,2,0.25,stitch_025pct_native_prefix,False
56,10.821993153377354,0.4015504474139098,False,0.7912285615943189,0.0,0.9814814814814815,0.0,skipped,1.4382557150346995,0.178450051442594,13,1PGA,2,0.4,stitch_040pct_native_prefix,False
56,10.052153338449443,0.20200424688604765,False,0.774582092472102,0.0,1.0,0.0,skipped,0.8975413236932563,-0.12021123508858778,15,1PGA,2,0.5,stitch_050pct_native_prefix,False
56,9.625178153111122,0.09133021535142236,False,0.7694164823674514,0.0,1.0,0.0,skipped,0.5500028689623304,-0.24913952059756594,15,1PGA,2,0.6,stitch_060pct_native_prefix,False
56,8.663899267767857,-0.15783791741898948,False,0.7714827264093115,0.0,1.0,0.0,skipped,0.19963185101934466,-0.3030634268803173,15,1PGA,2,0.75,stitch_075pct_native_prefix,False
56,7.965253128667492,-0.33893037310601143,False,0.7787145805558223,0.0,1.0,0.0,skipped,0.1640564603717301,-0.3691216177900141,13,1PGA,2,0.9,stitch_090pct_native_prefix,False
56,7.174119042686103,-0.5439961516023499,False,0.771821085252066,0.0,1.0,0.0,skipped,0.1789719843802137,-0.4999439412347559,13,1PGA,2,1.0,stitch_100pct_native_prefix,False
69,4.447897848672647,-1.250645860431528,False,0.8211737253873304,0.0,0.9701492537313433,0.0,skipped,-0.8287029424401705,-1.348338669495566,0,1UZC,-1,1.0,native,False
69,16.382803412433145,1.8429393409655477,True,0.8344977047101029,0.0,0.9850746268656716,0.0,skipped,2.3051155113325783,0.21033929050001005,36,1UZC,0,0.0,stitch_000pct_native_prefix,True
69,16.041391203439836,1.754443646410157,True,0.8289771843452253,0.0,0.9850746268656716,0.0,skipped,2.4188577761298657,0.18003384827706412,36,1UZC,0,0.1,stitch_010pct_native_prefix,False
