len,perplexity,z_natural,is_high,complexity_mean,low_complexity_frac,distinct_3mer_frac,repetitiveness,commec_status,max_window_z,min_window_z,argmax_window_pos,pdb,replicate,prefix_frac,kind,is_full_adversary
76,4.902756805215118,-2.3515339896226437,False,0.8652232844483051,0.0,0.9864864864864865,0.0,skipped,-1.2104070865550067,-1.702886355952043,46,1UBQ,1,0.75,stitch_075pct_native_prefix,False
76,4.880874843538408,-2.3586886709379145,False,0.8602166161930284,0.0,0.9864864864864865,0.0,skipped,-1.2637348380969984,-1.7190676380739862,46,1UBQ,1,0.9,stitch_090pct_native_prefix,False
76,4.311527465908752,-2.5448465257412582,False,0.8550346340860532,0.0,1.0,0.0,skipped,-1.3716566656797988,-1.7523700851944088,10,1UBQ,1,1.0,stitch_100pct_native_prefix,False
76,21.756743290603573,3.159164912806171,True,0.8829429115665545,0.0,1.0,0.0,skipped,2.9149464711226574,1.4235873153431575,0,1UBQ,2,0.0,stitch_000pct_native_prefix,True
76,19.505756799607745,2.423166412032074,True,0.8850886265331015,0.0,1.0,0.0,skipped,2.2526883955261456,1.4420039285048394,11,1UBQ,2,0.1,stitch_010pct_native_prefix,False
76,12.473124495495837,0.12372709819061097,False,0.881607083305733,0.0,1.0,0.0,skipped,3.337304617733366,-0.4223199205351852,19,1UBQ,2,0.25,stitch_025pct_native_prefix,False
76,8.482725623071596,-1.1810020058457278,False,0.8647780083613646,0.0,1.0,0.0,skipped,1.3825344253093237,-1.595035461317109,34,1UBQ,2,0.4,stitch_040pct_native_prefix,False
76,7.5059298403420875,-1.5003820796609784,False,0.8554799101729936,0.0,1.0,0.0,skipped,0.6101814662276858,-1.5948995615827035,36,1UBQ,2,0.5,stitch_050pct_native_prefix,False
76,5.730890498995693,-2.080761526304405,False,0.8517284047103831,0.0,1.0,0.0,skipped,-0.54102548637449,-1.6989246766101789,46,1UBQ,2,0.6,stitch_060pct_native_prefix,False
76,5.069131371097542,-2.297134982100287,False,0.8543193957638707,0.0,1.0,0.0,skipped,-1.042001660629765,-1.7448976145514459,46,1UBQ,2,0.75,stitch_075pct_native_prefix,False
76,4.427713120385574,-2.506857640490966,False,0.8557498724082356,0.0,1.0,0.0,skipped,-1.38955610613887,-1.7621957725061528,10,1UBQ,2,0.9,stitch_090pct_native_prefix,False
76,4.311527465908752,-2.5448465257412582,False,0.8550346340860532,0.0,1.0,0.0,skipped,-1.3716566656797988,-1.7523700851944088,10,1UBQ,2,1.0,stitch_100pct_native_prefix,False
129,5.86561219337448,-2.0367119660421986,False,0.8491165225991413,0.0,1.0,0.0,skipped,-0.9039631938515339,-1.7493186475784477,99,2LYZ,-1,1.0,native,False
129,19.800514121449247,2.51954235557297,True,0.8678501712727745,0.0,0.9921259842519685,0.0,skipped,2.6174422898412484,0.8288272807938526,0,2LYZ,0,0.0,stitch_000pct_native_prefix,True
129,19.560989097332214,2.4412255556484954,True,0.8617839526378694,0.0,0.9921259842519685,0.0,skipped,2.333385581520878,0.8788093296552646,15,2LYZ,0,0.1,stitch_010pct_native_prefix,False
129,17.538840661703478,1.7800495677344061,True,0.862274511038736,0.0,1.0,0.0,skipped,2.045859591666596,-0.0901054309154788,85,2LYZ,0,0.25,stitch_025pct_native_prefix,False
129,11.925336662525297,-0.05538149505121153,False,0.8516291538783096,0.0,1.0,0.0,skipped,2.0054867007556925,-1.3685490687746624,81,2LYZ,0,0.4,stitch_040pct_native_prefix,False
129,9.047233311602724,-0.9964265700995293,False,0.8522162834686712,0.0,1.0,0.0,skipped,2.1726017111507083,-1.7540049875035595,83,2LYZ,0,0.5,stitch_050pct_native_prefix,False
129,8.332937734978639,-1.2299777156118772,False,0.8525658363119913,0.0,1.0,0.0,skipped,2.127744887803361,-1.7555428157746824,80,2LYZ,0,0.6,stitch_060pct_native_prefix,False
129,7.283667247721838,-1.5730546326065529,False,0.848871243398708,0.0,1.0,0.0,skipped,1.3468858721744656,-1.7396846198899514,96,2LYZ,0,0.75,stitch_075pct_native_prefix,False
129,5.922677123713218,-2.0180536118743295,False,0.8446339552631148,0.0,1.0,0.0,skipped,-0.8661852261230694,-1.7526176545657566,99,2LYZ,0,0.9,stitch_090pct_native_prefix,False
129,5.86561219337448,-2.0367119660421986,False,0.8491165225991413,0.0,1.0,0.0,skipped,-0.9039631938515339,-1.7493186475784477,99,2LYZ,0,1.0,stitch_100pct_native_prefix,False
129,20.02043855896825,2.591450408751008,True,0.8248045998880488,0.0,0.9763779527559056,0.0,skipped,2.1596812234343625,0.7315420785775781,69,2LYZ,1,0.0,stitch_000pct_native_prefix,True
129,20.69148000396051,2.810858876748119,True,0.8386095571928402,0.0,0.9763779527559056,0.0,skipped,2.1535401757595007,1.2774755725485916,69,2LYZ,1,0.1,stitch_010pct_native_prefix,False
129,14.882900607275122,0.9116445790663655,False,0.8495001935537,0.0,0.984251968503937,0.0,skipped,1.8800143745743998,-0.8538733412248237,98,2LYZ,1,0.25,stitch_025pct_native_prefix,False
129,11.912876915665768,-0.0594554222139556,False,0.8475251688468711,0.0,0.9921259842519685,0.0,skipped,1.9834463996155585,-1.4085662181633052,98,2LYZ,1,0.4,stitch_040pct_native_prefix,False
129,9.173439701404922,-0.9551612341883238,False,0.8530409898060742,0.0,0.9921259842519685,0.0,skipped,2.1069027802228026,-1.7466603873313622,98,2LYZ,1,0.5,stitch_050pct_native_prefix,False
129,8.98010739641349,-1.018374535198382,False,0.8498890921151011,0.0,0.9921259842519685,0.0,skipped,2.2474927983889104,-1.743904560508874,98,2LYZ,1,0.6,stitch_060pct_native_prefix,False
129,7.7936718345615725,-1.4062999173723898,False,0.8435852967331545,0.0,0.9921259842519685,0.0,skipped,2.2953538048222537,-1.741834784016573,98,2LYZ,1,0.75,stitch_075pct_native_prefix,False
129,6.149372731989864,-1.9439316087032348,False,0.8416230631296882,0.0,1.0,0.0,skipped,-0.6222478627671655,-1.7356983431984578,99,2LYZ,1,0.9,stitch_090pct_native_prefix,False
129,5.86561219337448,-2.0367119660421986,False,0.8491165225991413,0.0,1.0,0.0,skipped,-0.9039631938515339,-1.7493186475784477,99,2LYZ,1,1.0,stitch_100pct_native_prefix,False
129,20.49771738307093,2.74750487660141,True,0.8466781758470064,0.0,0.984251968503937,0.0,skipped,2.4903505621587927,1.1323845526909457,98,2LYZ,2,0.0,stitch_000pct_native_prefix,True
129,20.533784722008004,2.759297709428609,True,0.8400248276217399,0.0,0.984251968503937,0.0,skipped,2.5338947250124915,1.1488411203588318,98,2LYZ,2,0.1,stitch_010pct_native_prefix,False
129,20.02490674036218,2.5929113570153683,True,0.8349995650634033,0.0,0.984251968503937,0.0,skipped,2.4321904838142943,1.1559568764370083,98,2LYZ,2,0.25,stitch_025pct_native_prefix,False
129,11.393105918389121,-0.22940343224054183,False,0.8419572110662246,0.0,0.984251968503937,0.0,skipped,2.0148558985906444,-1.509268419724674,63,2LYZ,2,0.4,stitch_040pct_native_prefix,False
129,10.027174843204058,-0.6760179399323254,False,0.8462987728447046,0.0,0.984251968503937,0.0,skipped,1.9203996892811,-1.7653334890879833,76,2LYZ,2,0.5,stitch_050pct_native_prefix,False
129,9.461302989179611,-0.8610394128990523,False,0.8426563167528647,0.0,0.9763779527559056,0.0,skipped,1.6066380458201655,-1.7594496792605878,77,2LYZ,2,0.6,stitch_060pct_native_prefix,False
129,7.64291449320859,-1.4555926064490785,False,0.8441356944088564,0.0,0.984251968503937,0.0,skipped,1.8988638780363707,-1.7715317101938903,98,2LYZ,2,0.75,stitch_075pct_native_prefix,False
129,6.541830564932401,-1.8156108134349465,False,0.8428127272171949,0.0,0.9921259842519685,0.0,skipped,-0.08678481917019662,-1.737127139172707,98,2LYZ,2,0.9,stitch_090pct_native_prefix,False
129,5.86561219337448,-2.0367119660421986,False,0.8491165225991413,0.0,1.0,0.0,skipped,-0.9039631938515339,-1.7493186475784477,99,2LYZ,2,1.0,stitch_100pct_native_prefix,False
153,14.206984889990277,0.6906423844458132,False,0.8173218568331178,0.0,0.9801324503311258,0.0,skipped,1.5385270155378852,-0.3496824554698317,0,1MBO,-1,1.0,native,False
153,20.557511504524932,2.7670555864440884,True,0.8163694944801031,0.0,1.0,0.0,skipped,2.4341270429545485,1.3365659010619686,25,1MBO,0,0.0,stitch_000pct_native_prefix,True
153,20.771699898627286,2.837088142202699,True,0.8196065483814303,0.0,0.9933774834437086,0.0,skipped,2.535038320945053,1.3857338051651291,25,1MBO,0,0.1,stitch_010pct_native_prefix,False
153,19.984247603227505,2.5796171572973368,True,0.8224295545306274,0.0,0.9933774834437086,0.0,skipped,2.532854569193408,1.1750568636571228,46,1MBO,0,0.25,stitch_025pct_native_prefix,False
153,18.655656009564712,2.145211431190873,True,0.8243570171378177,0.0,0.9867549668874173,0.0,skipped,2.1115838417460195,0.4059430328290081,92,1MBO,0,0.4,stitch_040pct_native_prefix,False
153,17.2787339657397,1.6950032384754719,True,0.8181236572301015,0.0,0.9801324503311258,0.0,skipped,2.2210314102425985,0.11223155720215297,110,1MBO,0,0.5,stitch_050pct_native_prefix,False
153,17.161413636849,1.6566433520348924,True,0.8282318368291922,0.0,0.9801324503311258,0.0,skipped,2.2640696299025285,0.07855867478285333,110,1MBO,0,0.6,stitch_060pct_native_prefix,False
153,16.326093929733666,1.3835212988536836,True,0.8283859347955342,0.0,0.9801324503311258,0.0,skipped,2.3574531712164686,0.06185042607011165,110,1MBO,0,0.75,stitch_075pct_native_prefix,False
153,15.684993828384906,1.1739026648342208,False,0.8195767172638424,0.0,0.9801324503311258,0.0,skipped,1.5997721178808688,0.03269441720967993,110,1MBO,0,0.9,stitch_090pct_native_prefix,False
153,14.206984889990277,0.6906423844458132,False,0.8173218568331178,0.0,0.9801324503311258,0.0,skipped,1.5385270155378852,-0.3496824554698317,0,1MBO,0,1.0,stitch_100pct_native_prefix,False
153,19.757813879952984,2.5055807819030904,True,0.8489445496404423,0.0,0.9801324503311258,0.0,skipped,2.4651971191344977,0.8436348392108256,112,1MBO,1,0.0,stitch_000pct_native_prefix,True
153,19.644413808583494,2.4685026906531085,True,0.8420691953462242,0.0,0.9801324503311258,0.0,skipped,2.526556700152541,0.7499767809188734,112,1MBO,1,0.1,stitch_010pct_native_prefix,False
153,20.354196411046196,2.700578242140305,True,0.847431134785382,0.0,0.9867549668874173,0.0,skipped,2.5802861349823387,0.8902541345040138,112,1MBO,1,0.25,stitch_025pct_native_prefix,False
153,18.8332580269886,2.203281445862799,True,0.8436131339050158,0.0,0.9801324503311258,0.0,skipped,2.512366804565095,0.1047241828445304,112,1MBO,1,0.4,stitch_040pct_native_prefix,False
153,18.518564665703398,2.1003870735349564,True,0.8403391556696739,0.0,0.9801324503311258,0.0,skipped,2.5841993369039202,0.04590764193202645,87,1MBO,1,0.5,stitch_050pct_native_prefix,False
153,18.229022969028684,2.005716467773168,True,0.8319503865203957,0.0,0.9867549668874173,0.0,skipped,2.6988757944195583,0.06609217634116457,108,1MBO,1,0.6,stitch_060pct_native_prefix,False
153,16.826568032567767,1.5471598594739226,True,0.827280167062321,0.0,0.9867549668874173,0.0,skipped,2.656739696219482,0.041981826370235224,116,1MBO,1,0.75,stitch_075pct_native_prefix,False
153,15.322524349891475,1.0553870745298506,False,0.8182671259697057,0.0,0.9801324503311258,0.0,skipped,1.5040284596575493,0.023074635394497858,0,1MBO,1,0.9,stitch_090pct_native_prefix,False
153,14.206984889990277,0.6906423844458132,False,0.8173218568331178,0.0,0.9801324503311258,0.0,skipped,1.5385270155378852,-0.3496824554698317,0,1MBO,1,1.0,stitch_100pct_native_prefix,False
153,21.64894798166099,3.1239193944125336,True,0.8420997190499555,0.0,0.9933774834437086,0.0,skipped,3.207788843884571,1.1229236169174672,79,1MBO,2,0.0,stitch_000pct_native_prefix,True
153,21.47580599677412,3.067307663596943,True,0.836076583333446,0.0,0.9867549668874173,0.0,skipped,3.35316862094639,1.082613472275701,78,1MBO,2,0.1,stitch_010pct_native_prefix,False
153,20.812948750393787,2.8505751591973527,True,0.8379607209763384,0.0,0.9867549668874173,0.0,skipped,3.3142041585652087,1.0947517425461595,81,1MBO,2,0.25,stitch_025pct_native_prefix,False
153,18.765908822663903,2.181260472565276,True,0.8342726949888664,0.0,0.9867549668874173,0.0,skipped,3.570435215400273,0.18727570612713434,81,1MBO,2,0.4,stitch_040pct_native_prefix,False
153,17.96734980064402,1.9201579535864748,True,0.8385785922893921,0.0,0.9867549668874173,0.0,skipped,3.3035257861302565,0.0954898629189156,83,1MBO,2,0.5,stitch_050pct_native_prefix,False
153,17.3721247103929,1.7255389384123128,True,0.8271999177640083,0.0,0.9801324503311258,0.0,skipped,3.05066262981013,0.0874910560529349,90,1MBO,2,0.6,stitch_060pct_native_prefix,False
153,15.952169854488599,1.2612604323915488,False,0.8170811089381796,0.0,0.9801324503311258,0.0,skipped,2.1518615204049714,0.014286797541880404,111,1MBO,2,0.75,stitch_075pct_native_prefix,False
153,14.736161351395191,0.86366567170093,False,0.8147829235431571,0.0,0.9801324503311258,0.0,skipped,1.473326216126248,-0.008066856200852146,0,1MBO,2,0.9,stitch_090pct_native_prefix,False
153,14.206984889990277,0.6906423844458132,False,0.8173218568331178,0.0,0.9801324503311258,0.0,skipped,1.5385270155378852,-0.3496824554698317,0,1MBO,2,1.0,stitch_100pct_native_prefix,False
54,5.353395133075029,-2.2041900872834024,False,0.7895157010029835,0.0,0.9807692307692307,0.0,skipped,-1.0043869854322096,-1.5013322109909746,11,1ENH,-1,1.0,native,False
54,12.714303871400276,0.2025848167035154,False,0.8146265801314216,0.0,1.0,0.0,skipped,1.5354142182762303,-0.1053965114172865,14,1ENH,0,0.0,stitch_000pct_native_prefix,True
54,12.714303871400276,0.2025848167035154,False,0.8146265801314216,0.0,1.0,0.0,skipped,1.5354142182762303,-0.1053965114172865,14,1ENH,0,0.1,stitch_010pct_native_prefix,False
54,11.149476489885187,-0.30906223732027366,False,0.8016524896360202,0.0,1.0,0.0,skipped,1.5488071008360345,-0.15788028195631912,14,1ENH,0,0.25,stitch_025pct_native_prefix,False
54,9.595411319856874,-0.81719040238095,False,0.8109961120240715,0.0,1.0,0.0,skipped,0.5656291993025689,-0.7501070071915439,14,1ENH,0,0.4,stitch_040pct_native_prefix,False
54,9.231867205105182,-0.9360573633746254,False,0.8041009843277492,0.0,1.0,0.0,skipped,0.3213926574317955,-0.8814601041121777,14,1ENH,0,0.5,stitch_050pct_native_prefix,False
54,8.613605159102388,-1.1382087049147847,False,0.7868021970005473,0.0,1.0,0.0,skipped,0.1075815995856551,-1.0449082910022216,14,1ENH,0,0.6,stitch_060pct_native_prefix,False
54,7.151771286128331,-1.6161802712451188,False,0.7946565627320272,0.0,0.9807692307692307,0.0,skipped,-0.6523244963340937,-1.2117530104968957,14,1ENH,0,0.75,stitch_075pct_native_prefix,False
54,6.0157018618232625,-1.9876375840315292,False,0.7924942143161269,0.0,0.9807692307692307,0.0,skipped,-0.9908581545254058,-1.5056858848540862,11,1ENH,0,0.9,stitch_090pct_native_prefix,False
54,5.353395133075029,-2.2041900872834024,False,0.7895157010029835,0.0,0.9807692307692307,0.0,skipped,-1.0043869854322096,-1.5013322109909746,11,1ENH,0,1.0,stitch_100pct_native_prefix,False
54,13.50872536491283,0.4623345000298217,False,0.8051821585356994,0.0,1.0,0.0,skipped,1.4039356471266193,-0.504100486803864,3,1ENH,1,0.0,stitch_000pct_native_prefix,True
54,13.019970977330388,0.3025279005915905,False,0.8051821585356994,0.0,1.0,0.0,skipped,1.3208513701162512,-0.472186921065111,4,1ENH,1,0.1,stitch_010pct_native_prefix,False
54,9.426828977012034,-0.8723112803102954,False,0.7977358752528413,0.0,1.0,0.0,skipped,0.08355287832804409,-0.6900259098913405,15,1ENH,1,0.25,stitch_025pct_native_prefix,False
54,8.482939033463321,-1.180932227671142,False,0.8273567982812376,0.0,1.0,0.0,skipped,-0.2903025287618275,-0.8617916209389305,15,1ENH,1,0.4,stitch_040pct_native_prefix,False
54,7.705862087844502,-1.4350108146592615,False,0.8273567982812376,0.0,1.0,0.0,skipped,-0.3846147571152878,-1.1061998114110836,24,1ENH,1,0.5,stitch_050pct_native_prefix,False
54,7.41959480568123,-1.528610794639432,False,0.8143827077858363,0.0,0.9807692307692307,0.0,skipped,-0.5008258664888026,-1.2344438978050558,24,1ENH,1,0.6,stitch_060pct_native_prefix,False
54,7.0135279803111885,-1.6613812825485936,False,0.792759223626834,0.0,0.9807692307692307,0.0,skipped,-0.659683438178201,-1.352294354685433,24,1ENH,1,0.75,stitch_075pct_native_prefix,False
54,5.658596066756721,-2.104399426378456,False,0.7972269935965488,0.0,0.9807692307692307,0.0,skipped,-1.1202674968587434,-1.5075319987955726,11,1ENH,1,0.9,stitch_090pct_native_prefix,False
54,5.353395133075029,-2.2041900872834024,False,0.7895157010029835,0.0,0.9807692307692307,0.0,skipped,-1.0043869854322096,-1.5013322109909746,11,1ENH,1,1.0,stitch_100pct_native_prefix,False
54,14.627040017996508,0.8279865869506831,False,0.8488583462674474,0.0,1.0,0.0,skipped,2.163835964789673,-0.6661474117989793,0,1ENH,2,0.0,stitch_000pct_native_prefix,True
54,13.579145751548227,0.4853596488678561,False,0.8403308887766391,0.0,1.0,0.0,skipped,1.2824463987337267,-0.5112362911697875,0,1ENH,2,0.1,stitch_010pct_native_prefix,False
54,9.931686495363191,-0.7072394870777204,False,0.8337219073561456,0.0,1.0,0.0,skipped,1.0628303880988084,-0.40474302513428284,12,1ENH,2,0.25,stitch_025pct_native_prefix,False
54,8.733094083858159,-1.0991397589965664,False,0.8095279923326216,0.0,1.0,0.0,skipped,0.3248810870701761,-0.7420444191809557,12,1ENH,2,0.4,stitch_040pct_native_prefix,False
54,7.8353672247727575,-1.3926668970022644,False,0.8018166997390564,0.0,1.0,0.0,skipped,-0.11685260240048304,-1.070257762005752,12,1ENH,2,0.5,stitch_050pct_native_prefix,False
54,7.8353672247727575,-1.3926668970022644,False,0.8018166997390564,0.0,1.0,0.0,skipped,-0.11685260240048304,-1.070257762005752,12,1ENH,2,0.6,stitch_060pct_native_prefix,False
54,6.3247003330178675,-1.8866052533398836,False,0.7903318659002266,0.0,0.9807692307692307,0.0,skipped,-0.9405315576454535,-1.2811416894053402,11,1ENH,2,0.75,stitch_075pct_native_prefix,False
54,5.401427002873144,-2.1884852466270064,False,0.7899237834516051,0.0,0.9807692307692307,0.0,skipped,-1.0024144023479813,-1.5016153257570788,11,1ENH,2,0.9,stitch_090pct_native_prefix,False
54,5.353395133075029,-2.2041900872834024,False,0.7895157010029835,0.0,0.9807692307692307,0.0,skipped,-1.0043869854322096,-1.5013322109909746,11,1ENH,2,1.0,stitch_100pct_native_prefix,False
56,7.070026354084422,-1.6429081737318108,False,0.771821085252066,0.0,1.0,0.0,skipped,-0.5017315888802216,-1.131037976203763,10,1PGA,-1,1.0,native,False
56,21.922771946457967,3.21345081913354,True,0.8470575458134442,0.0,1.0,0.0,skipped,3.2908108405704306,1.7798973928884498,17,1PGA,0,0.0,stitch_000pct_native_prefix,True
56,19.863325067488045,2.5400794677687464,True,0.844991301771584,0.0,1.0,0.0,skipped,3.351921298619978,1.0919972383538388,17,1PGA,0,0.1,stitch_010pct_native_prefix,False
56,18.267034620135757,2.0181450266910743,True,0.8509368027780446,0.0,1.0,0.0,skipped,3.2105709749637166,0.5976573084799397,17,1PGA,0,0.25,stitch_025pct_native_prefix,False
56,16.9067216726459,1.5733674618585085,True,0.8385393385268832,0.0,1.0,0.0,skipped,2.980679564280389,0.1797790116532317,17,1PGA,0,0.4,stitch_040pct_native_prefix,False
56,13.952800870985829,0.6075325756325024,False,0.7966676003625391,0.0,1.0,0.0,skipped,2.262740304700392,-0.7199144370798697,26,1PGA,0,0.5,stitch_050pct_native_prefix,False
56,12.034068029178474,-0.01982991659262459,False,0.8117946827700355,0.0,1.0,0.0,skipped,1.1759074114903751,-0.791752941110866,26,1PGA,0,0.6,stitch_060pct_native_prefix,False
56,10.672125762758341,-0.4651402150931907,False,0.8045628286235249,0.0,1.0,0.0,skipped,0.577208912116972,-0.8712438054529875,26,1PGA,0,0.75,stitch_075pct_native_prefix,False
56,7.37245104813157,-1.5440252518190738,False,0.771821085252066,0.0,1.0,0.0,skipped,-0.5029162052641406,-1.119351030787492,10,1PGA,0,0.9,stitch_090pct_native_prefix,False
56,7.070026354084422,-1.6429081737318108,False,0.771821085252066,0.0,1.0,0.0,skipped,-0.5017315888802216,-1.131037976203763,10,1PGA,0,1.0,stitch_100pct_native_prefix,False
56,18.138471477456513,1.9761091101517134,True,0.8445609612317796,0.0,1.0,0.0,skipped,2.0394149388618787,0.8750115967288541,8,1PGA,1,0.0,stitch_000pct_native_prefix,True
56,17.610262762668132,1.803402244190881,True,0.8384787458935341,0.0,1.0,0.0,skipped,2.0603454443850153,0.7023889461814052,8,1PGA,1,0.1,stitch_010pct_native_prefix,False
56,15.712407247312841,1.1828659506259214,False,0.840175242028939,0.0,1.0,0.0,skipped,1.9175586848112536,0.23136287307998457,15,1PGA,1,0.25,stitch_025pct_native_prefix,False
56,13.066711631463347,0.31781055622042975,False,0.7998834832126647,0.0,1.0,0.0,skipped,1.3232167307660987,-0.5759358877879746,26,1PGA,1,0.4,stitch_040pct_native_prefix,False
56,13.066711631463347,0.31781055622042975,False,0.7998834832126647,0.0,1.0,0.0,skipped,1.3232167307660987,-0.5759358877879746,26,1PGA,1,0.5,stitch_050pct_native_prefix,False
56,11.042532502878041,-0.3440294014587143,False,0.7854197749196432,0.0,1.0,0.0,skipped,0.503387770619364,-0.7243802434661111,26,1PGA,1,0.6,stitch_060pct_native_prefix,False
56,10.154227439142034,-0.6344759224640472,False,0.7598449555155106,0.0,1.0,0.0,skipped,0.11089054022992072,-0.7470005556801899,26,1PGA,1,0.75,stitch_075pct_native_prefix,False
56,9.275065593060335,-0.9219329122070911,False,0.7770382819648671,0.0,1.0,0.0,skipped,-0.23797870399466378,-0.7933774125547064,26,1PGA,1,0.9,stitch_090pct_native_prefix,False
56,7.070026354084422,-1.6429081737318108,False,0.771821085252066,0.0,1.0,0.0,skipped,-0.5017315888802216,-1.131037976203763,10,1PGA,1,1.0,stitch_100pct_native_prefix,False
56,10.999729554908951,-0.3580245567650552,False,0.8038792569646003,0.0,1.0,0.0,skipped,0.32278126530244106,-0.1430611439204403,13,1PGA,2,0.0,stitch_000pct_native_prefix,True
56,10.395684999903441,-0.5555272466582021,False,0.8053023244364355,0.0,1.0,0.0,skipped,0.3482028547852411,-0.38453540456584034,13,1PGA,2,0.1,stitch_010pct_native_prefix,False
56,10.080315967068064,-0.6586425413460568,False,0.8047958621981953,0.0,1.0,0.0,skipped,0.40641292837806425,-0.5083197696531352,13,1PGA,2,0.25,stitch_025pct_native_prefix,False
56,10.71902243713947,-0.4498065459779521,False,0.7912285615943189,0.0,0.9814814814814815,0.0,skipped,0.7590682332254094,-0.29489664775317503,13,1PGA,2,0.4,stitch_040pct_native_prefix,False
56,9.788124844119459,-0.7541794223046515,False,0.774582092472102,0.0,1.0,0.0,skipped,0.0005972847818487211,-0.6956498454324157,14,1PGA,2,0.5,stitch_050pct_native_prefix,False
56,9.60304272345866,-0.8146951845588154,False,0.7694164823674514,0.0,1.0,0.0,skipped,-0.06619762185526287,-0.7818759737582239,26,1PGA,2,0.6,stitch_060pct_native_prefix,False
56,8.805761031907657,-1.075380058512269,False,0.7714827264093115,0.0,1.0,0.0,skipped,-0.3982866263041083,-0.8065396836717459,26,1PGA,2,0.75,stitch_075pct_native_prefix,False
56,7.900142809383484,-1.3714874126513081,False,0.7787145805558223,0.0,1.0,0.0,skipped,-0.4699034917418904,-0.9558277552310895,13,1PGA,2,0.9,stitch_090pct_native_prefix,False
56,7.070026354084422,-1.6429081737318108,False,0.771821085252066,0.0,1.0,0.0,skipped,-0.5017315888802216,-1.131037976203763,10,1PGA,2,1.0,stitch_100pct_native_prefix,False
69,13.711065507090087,0.5284930673444552,False,0.8211737253873304,0.0,0.9701492537313433,0.0,skipped,0.9122401766413154,-0.45295474338356223,37,1UZC,-1,1.0,native,False
69,17.108467588222506,1.6393317366312061,True,0.8344977047101029,0.0,0.9850746268656716,0.0,skipped,1.8164442023511835,-0.04353108976037719,36,1UZC,0,0.0,stitch_000pct_native_prefix,True
69,16.196268544566248,1.3410726705621083,False,0.8289771843452253,0.0,0.9850746268656716,0.0,skipped,1.7926749300237452,-0.22635905878093798,36,1UZC,0,0.1,stitch_010pct_native_prefix,False
